NAME,LATITUDE,LONGITUDE
GODDARD SUBSTATION,32.0360285,-102.1255203
TALL CITY SUBSTATION,32.0749884,-102.0900886
AMOCO MIDLAND FARMS SUBSTATION,32.1419774,-102.4248801
UNOCAL PARKER-BAKKE SUBSTATION,32.2615477,-102.590737
XTO UNIVERSITY SUBSTATION,32.1923944,-102.5700534
EMMA SUBSTATION,32.1537974,-102.5925736
OXY NORTH COWDEN SUBSTATION,32.006051,-102.5167698
NORTH COWDEN SUBSTATION,32.0068838,-102.4952624
ECTOR NORTH SUBSTATION,31.9947509,-102.5491701
ECTOR COUNTY ENERGY CENTER SUBSTATION,32.0699552,-102.5860335
GOLDSMITH SUBSTATION,31.9750049,-102.6365131
GOLDSMITH GULF SUBSTATION,31.9737185,-102.6360325
GOLDSMITH SOUTH SUBSTATION,31.9299526,-102.6148615
ODESSA BASIN SUBSTATION,31.8975699,-102.5668468
HOLT SWITCHING STATION,32.0637475,-102.5842088
TEXACO MABEE SUBSTATION,32.2094929,-102.2289797
FASKEN C RANCH SUBSTATION,32.1769405,-102.2688651
OXY SOUTH CURTIS RANCH SUBSTATION,32.1298452,-102.1596116
POLECAT CREEK SUBSTATION,31.9948111,-101.482213
SPRABERRY SUBSTATION,31.8431625,-101.9782694
REBEL SUBSTATION,31.9045088,-101.7154145
BIG SPRING AIR PARK SUBSTATION,32.2278474,-101.5137962
BIG SPRING WEST SUBSTATION,32.2433529,-101.5008586
STANTON WIND ENERGY SUBSTATION,32.211206,-101.8189829
STANTON SUBSTATION,32.1386772,-101.7965753
MARTIN CAP SUBSTATION,32.1401823,-101.793504
STANTON EAST SUBSTATION,32.1587051,-101.7579475
GETTY VEALMOOR SUBSTATION,32.4851243,-101.3616555
KNOTT SUBSTATION,32.4147236,-101.589653
BUZZARD DRAW SWITCHING STATION,32.4981478,-101.6771091
CHINA GROVE SWITCHING STATION,32.5234976,-100.8736782
WILLARD,34.6144478,-106.0613867
WILLARD SW,34.6095845,-106.0859589
ACKERLY SUBSTATION,32.5945604,-101.7879834
SOUTH LAMESA SUBSTATION,32.6901621,-101.9027111
GAIL SUBSTATION,32.6583351,-101.4588019
KEY SUBSTATION,32.6925023,-101.7893355
ANDREWS SUBSTATION,32.2931953,-102.6456891
DOLLARHIDE SUBSTATION,32.0819215,-102.8712548
NOTREES SWITCHING STATION,32.0768507,-102.8762999
PHILLIPS ANDREWS SUBSTATION,32.4091966,-102.8866113
EXXON FULLERTON SUBSTATION,32.4229895,-102.7974433
FRANKEL CITY SUBSTATION,32.3814548,-102.7819109
WHALEN LAKE SUBSTATION,32.3515492,-102.7364589
ARENA SUBSTATION,32.2236337,-102.6775362
ANDREWS COUNTY SOUTH SWITCHING STATION,32.1649304,-102.7773299
EXXON MEANS SUBSTATION,32.4327955,-102.5470668
BAKKE SUBSTATION,32.2917036,-102.5383428
MEANS SUBSTATION,32.4572518,-102.5556468
OXY WELCH SUBSTATION,32.8963912,-102.1377304
WELCH SUBSTATION,32.9023056,-102.1013174
WEST LAMESA SUBSTATION,32.7156636,-102.0602236
PATRICIA SUBSTATION,32.5498913,-102.0080729
MIDLAND FARMS SUBSTATION,32.145804,-102.4257957
SAN ANDRES SUBSTATION,32.1917511,-102.4975458
WINK SUBSTATION,31.7630253,-103.1445918
WINKLER COUNTY #6 SUBSTATION,31.6657262,-103.072484
AA PIPELINE SUBSTATION,31.764229,-103.1763229
KERMIT #2 SUBSTATION,31.8520577,-103.0960219
KEYSTONE SUBSTATION,31.8791814,-103.0809778
KERMIT #1 SUBSTATION,31.8483729,-103.0815778
WINK GULF SUBSTATION,31.788233,-103.1347902
WINK BASIN SUBSTATION,31.7903739,-103.1323261
CALIFORNIA SUBSTATION,31.7747435,-103.1306268
VEST SUBSTATION,31.7697444,-103.0352926
SANDRIDGE ENERGY SUBSTATION,31.8579328,-102.6481391
AMOCO THREE-BAR SUBSTATION,32.1450596,-102.8057824
UNOCAL DOLLARHIDE SUBSTATION,32.1463273,-103.0422361
CHEYENNE SUBSTATION,31.9346943,-103.0445254
BENT/MESCALERO SUB,33.1654502,-105.8273518
HELIOS SUBSTATION,29.2260649,-99.6997463
QUAKER SUBSTATION,33.4983401,-101.9056401
MONAHANS SUBSTATION,31.5942194,-102.8995656
WICKETT SUBSTATION,31.5754716,-103.0237623
NORTHWARD SUBSTATION,31.637343,-103.0721524
GOLDSMITH AMOCO SUBSTATION,31.9906577,-102.6531239
EDWARDS SUBSTATION,31.6441418,-102.5044617
SOUTHWESTERN PORTLAND  SUBSTATION,31.7469512,-102.5447723
JUDKINS SUBSTATION,31.7164484,-102.5971506
SANDHILLS SUBSTATION,31.5295607,-102.6719663
PERMIAN BASIN STATION,31.5839062,-102.9599712
EL MAR SUBSTATION,31.7880935,-103.6198699
ANDERSON RANCH POINT OF INTERCONNECTION,31.779905,-103.4822797
LOVING SUBSTATION,31.7759357,-103.4055499
OSAGE SUBSTATION,36.2992478,-96.4098992
SPADE RANCH SUBSTATION,31.9729064,-100.844022
CHANNING SUBSTATION,35.6888513,-102.3266766
TASCOSA SUBSTATION,35.5176583,-102.2548682
OSAGE SWITCHING STATION,35.1488033,-101.8122802
OWENS-CORNING SUBSTATION,35.1142475,-101.8593015
MANHATTAN SUBSTATION,35.1849532,-101.804628
HILLSIDE SUBSTATION,35.1463794,-101.9479586
NORTH AMARILLO SUBSTATION,35.250522,-101.8837286
ROLLING HILLS INTERCHANGE,35.2956616,-101.8409848
CLIFFSIDE SUBSTATION,35.3525431,-101.9908631
SPINNING SPUR 3 SUBSTATION,35.2971707,-102.7102965
FAIN SUBSTATION,35.5448534,-101.8664357
CANADIAN RIVER MUNICIPAL WATER AUTHORITY #3 SUBSTATION,35.5698385,-101.6025619
EXELL SUBSTATION,35.631082,-101.973432
WEST OROGRANDE SUB,32.405528,-106.1418638
OROGRANDE SUBSTATION,32.3710432,-106.0990838
STEEP HOLLOW SUBSTATION,30.6876742,-96.2694641
SPRING VALLEY SUBSTATION,31.3804249,-97.2786375
COTTON BELT SUBSTATION,31.427909,-97.3175104
BAYLOR SUBSTATION,31.5507975,-97.104283
TROY SUBSTATION,31.209694,-97.3075328
TEMPLE NORTHWEST SUBSTATION,31.1094059,-97.4023287
TEMPLE NORTH SUBSTATION,31.1341562,-97.3361704
MOFFAT SUBSTATION,31.2039518,-97.4375569
BOSQUE SUBSTATION,31.6858773,-97.3750445
CHINA SPRING SUBSTATION,31.6716612,-97.303375
PERRY SUBSTATION,31.4402385,-96.8762217
MEXIA SUBSTATION,31.6829671,-96.4863983
GROESBECK MAIN SUBSTATION,31.5211894,-96.5410211
BEN HUR SUBSTATION,31.5033655,-96.6868091
WINDSOR SUBSTATION,31.5078256,-97.3009708
CAYOTE SUBSTATION,31.8144658,-97.3964502
WACO M&M MARS 2 SUBSTATION,31.4870963,-97.1958207
WACO LASALLE SUBSTATION,31.54313,-97.071795
WACO SOUTH SUBSTATION,31.5260136,-97.1322703
WACO COLONIAL AVENUE SUBSTATION,31.547407,-97.1618184
NORTHCREST SUBSTATION,31.6425397,-97.0935971
WACO KATY SUBSTATION,31.5843259,-97.1000444
HALLSBURG SUBSTATION,31.5242687,-97.0056924
NAVARRO MILLS SUBSTATION,31.9588105,-96.686897
PRAIRIE HILL SUBSTATION,31.6521304,-96.7749659
EMMETT SUBSTATION,32.0213195,-96.8115827
PURDON SUBSTATION,31.9780158,-96.6419689
PULLMAN SUBSTATION,35.200231,-101.7062096
MURALES ROAD SUBSTATION,35.6959637,-105.9324018
SANTA FE SWITCHING STATION,31.3864422,-97.6299552
FORT GATES SUBSTATION,31.4146179,-97.7085431
KILLEEN CLARKE ROAD SUBSTATION,31.1103452,-97.8434238
KILLEEN CLEAR CREEK SUBSTATION,31.1100032,-97.8211028
KILLEEN FORT HOOD WEST SUBSTATION,31.1091172,-97.8128339
KILLEEN SOUTH SUBSTATION,31.0630382,-97.7684358
GATESVILLE SWITCHING STATION,31.3785319,-97.6217882
LEON JUNCTION SUBSTATION,31.3418103,-97.5837214
GATESVILLE ARMY SUBSTATION,31.3626466,-97.6890244
DING DONG SUBSTATION,30.9873708,-97.7666802
TRIMMER SUBSTATION,31.0078643,-97.6814637
KILLEEN FORT HOOD SUBSTATION,31.1325053,-97.7665219
NOLANVILLE SUBSTATION,31.0871073,-97.5449046
HARKER HEIGHTS SUBSTATION,31.0977527,-97.671813
KILLEEN TAFT STREET SUBSTATION,31.1012028,-97.7075975
TEMPLE SOUTH SUBSTATION,31.0766907,-97.3743721
MARAK SUBSTATION,30.8933672,-97.0490923
PANDA TEMPLE 1 SUBSTATION,31.0570663,-97.315088
PANDA TEMPLE 2 SUBSTATION,31.0575022,-97.31656
KNOB CREEK SWITCHING STATION,31.056312,-97.3127142
SILVER CITY SUBSTATION,30.9168845,-96.9275927
SLATON SUBSTATION,33.5348116,-101.8381379
MANOR SUBSTATION,30.3494801,-97.5092739
SWIFTEX SUBSTATION,30.2026251,-97.3126382
ELGIN SUBSTATION,30.334657,-97.3404969
HILLBIG SUBSTATION,30.0055599,-97.4044178
WYLDWOOD SUBSTATION,30.1309824,-97.473709
STONEY RIDGE SUBSTATION,30.1588713,-97.6356623
ELROY SUBSTATION,30.1412902,-97.6243427
DUNLAP SUBSTATION,30.2753841,-97.5397323
HARWELL SUBSTATION,33.5566213,-101.8432701
HUBER COGENERATION STATION,35.6676311,-101.4318245
ADOBE CREEK SUBSTATION,35.7600838,-101.018997
NOWHERE SUBSTATION,35.7516726,-100.815485
KITE SUBSTATION,35.5771216,-100.9813072
HIGHLAND PARK SUBSTATION,35.2524218,-101.6543698
GRAY COUNTY INTERCHANGE,35.5766923,-101.0427461
ROXANNA SUBSTATION,35.5900109,-101.1844383
DAMRON SUBSTATION,35.5722588,-101.1240353
PRINGLE INTERCHANGE,35.9948194,-101.3919929
PHILLIPS #1 SUBSTATION,35.698247,-101.367198
BURNETT SUBSTATION,35.5889416,-101.4106691
BLACKHAWK STATION,35.6951086,-101.3607982
PHILLIPS #2 SUBSTATION,35.6953975,-101.3752755
WEATHERLY SUBSTATION,35.6351299,-101.3988197
CANADIAN RIVER MUNICIPAL WATER AUTHORITY #22 SUBSTATION,35.6221859,-101.4412489
KINGSMILL INTERCHANGE,35.4956532,-101.0423974
ROCKY POINT SUBSTATION,35.7121453,-101.3575705
CANADIAN RIVER MUNICIPAL WATER AUTHORITY #1 SUBSTATION,35.7103096,-101.5463492
PANTEX SOUTH SUBSTATION,35.3055331,-101.5686831
TRANSPECTO SUBSTATION,35.6457107,-101.4275174
SID RICHARDSON COGENERATION STATION,35.664776,-101.4387338
BORGER WEST SUBSTATION,35.6757803,-101.4058654
SNEED SUBSTATION,35.8109359,-101.7016929
HERRING SUBSTATION,35.8288923,-101.549784
FRITCH RURAL SUBSTATION,35.6453676,-101.5585251
CANADIAN RIVER MUNICIPAL WATER AUTHORITY #2 SUBSTATION,35.6780571,-101.5496384
MIDSTREAM ENERGY SUBSTATION,35.5133747,-101.4054302
MIDSTREAM ENERGY TAP,35.4866197,-101.4043799
CANADIAN RIVER MUNICIPAL WATER AUTHORITY #4 SUBSTATION,35.3757274,-101.6835395
ASARCO SUBSTATION,35.2849021,-101.730834
LLANO ESTACADO WIND SUBSTATION,35.4865726,-101.2392382
CARSON COUNTY SUBSTATION,35.3827945,-101.5618908
MAJESTIC WIND SUBSTATION,35.3818645,-101.5389082
MARTIN SUBSTATION,35.3820925,-101.5403726
PANTEX NORTH SUBSTATION,35.3185904,-101.555438
CONWAY SUBSTATION,35.2511585,-101.3821804
YARNELL SUBSTATION,35.21423,-101.6116244
SPRING DRAW SUBSTATION,35.0509096,-101.9256194
ESTACADO SUBSTATION,35.1322141,-101.9048624
CROUSE HINDS SUBSTATION,35.1333303,-101.8565082
34TH STREET SUBSTATION,35.1773404,-101.8964986
FARMERS SUBSTATION,35.1337499,-101.8652161
WATERFIELD SUBSTATION,35.1178517,-102.0287332
BUSH SUBSTATION,35.2175969,-101.898281
TENNESSEE SUBSTATION,35.57975,-97.5518674
QUAIL CREEK SUBSTATION,35.5900197,-97.5857706
SILVER LAKE SUBSTATION,35.5734152,-97.6391685
PALO DURO WIND SUBSTATION,36.4106027,-101.004244
SPEARMAN CITY SUBSTATION,36.2045468,-101.1903191
TEXAS FARMS SUBSTATION,36.3395164,-100.9278106
SPEARMAN INTERCHANGE,36.2116372,-101.3192746
OCHILTREE INTERCHANGE,36.4088605,-100.8170875
DUMAS SOUTH SUBSTATION,35.8512829,-101.9742332
DUMAS HELIUM SUBSTATION,35.8193659,-102.0263623
FRISCO WIND FARM SUBSTATION,36.4961463,-101.5865338
SHERMAN COUNTY SUBSTATION,36.3571413,-102.0263008
EXELON WIND 4 SUBSTATION,36.3996123,-101.3877758
STOKES & SHELDON SUBSTATION,35.9085068,-101.8637232
HOGUE SUBSTATION,36.0262991,-102.3704238
BORDER SUBSTATION,35.2012149,-99.9299012
KELLY AVENUE SUBSTATION,35.5705191,-97.4966156
WHEELOCK SUBSTATION,33.5552522,-101.8787523
TULSA SUBSTATION,35.5272958,-97.5929286
HEFNER SUBSTATION,35.544868,-97.5927883
INDIANA SUBSTATION,33.613385,-101.8872652
PLANTERS SUBSTATION,33.5850498,-101.7832705
HETTLER SUBSTATION,33.6347925,-101.7664449
SHALLOWATER SUBSTATION,33.6934986,-101.9575072
WHITEHEAD SUBSTATION,33.7304638,-101.8719506
MONROE SUBSTATION,33.7370547,-101.8621289
NEW DEAL INTERCHANGE,33.7810422,-101.8622867
1442 S.E. LIBERTAD,31.6917497,-106.4523417
NORTHEAST SUBSTATION,33.6208897,-101.8022169
WADSWORTH SUBSTATION,33.5566935,-101.7992047
MASSENGALE STATION,33.6035251,-101.8421782
BRANDON STATION,33.5848937,-101.8865171
ERSKINE SUBSTATION,33.6065282,-101.8795228
POSEY SUBSTATION,33.4840973,-101.7099752
COOPER SUBSTATION,33.4614094,-101.8537347
FRENSHIP SUBSTATION,33.4474079,-102.009202
UPLAND SUBSTATION,33.5209404,-101.9736348
CARVER SUBSTATION,33.5644547,-101.8314771
GLOBE SUBSTATION,33.5637211,-101.8522924
AUBURN SUBSTATION,33.5994843,-101.8600366
IVORY SUBSTATION,33.527701,-101.8272578
ACCO SUBSTATION,33.5484067,-101.8066729
CLUTTER SUBSTATION,33.5594973,-101.833282
KNOXVILLE SUBSTATION,33.5636973,-101.8931949
WOODWARD SUBSTATION,33.4474956,-101.904666
YUMA INTERCHANGE,33.5347418,-101.9854936
CARLISLE SUBSTATION,33.5661799,-101.9876162
DOUD SUBSTATION,33.5565486,-101.9374524
STEPHENS RANCH WIND PROJECT II SUBSTATION,32.9826235,-101.6675455
ALUM CREEK SUBSTATION,30.065852,-97.2331286
CAMP SPRINGS WIND 2 SUBSTATION,32.7593053,-100.8235689
BRAND TAPPING STATION,32.7836249,-100.9450899
COGDELL SUBSTATION,32.9422541,-100.8866623
FLUVANNA SUBSTATION,32.859328,-101.1151431
OXY COGDELL SUBSTATION,32.9423439,-100.8864093
ENNIS CREEK SUBSTATION,32.8410497,-100.9239224
SNYDER WIND FARM SUBSTATION,32.7455936,-100.7574203
PLAINVIEW SUBSTATION,32.7332914,-100.8246298
SNTX SUBSTATION,32.7121231,-100.8613469
SUN SWITCHING STATION,32.748484,-100.9615989
GOLDEN SWITCHING STATION,32.7763875,-100.9451596
CAMP SPRINGS WIND 1 SUBSTATION,32.7596452,-100.82367
SCURRY SANTE FE SUBSTATION,32.6616897,-100.9636468
SCURRY SUBSTATION,32.6274067,-101.0503177
IRA SUBSTATION,32.5816152,-100.9754487
LAKE THOMAS SUBSTATION,32.5535448,-101.1383527
COLORADO BASIN SUBSTATION,32.5300571,-100.8364271
SACROC SUBSTATION,32.7423051,-100.9856803
KNAPP SUBSTATION,32.6915811,-101.0523786
ENNIS CREEK SWITCHING STATION,32.8401359,-100.9249763
SCURRY CHEVRON SUBSTATION,32.8127583,-100.9607922
SCURRY SWITCHING STATION,32.8711001,-100.9748439
RED CANYON WIND SUBSTATION,32.918845,-101.184657
BRAZOS WIND 1 SUBSTATION,32.9525989,-101.1295999
BRAZOS WIND 2 SUBSTATION,32.9389087,-101.315928
EXXON SHARON RIDGE SUBSTATION,32.629021,-101.1494917
BULL CREEK WIND SUBSTATION,32.9278991,-101.5842689
IATAN HOWARD SUBSTATION,32.2806092,-101.1870448
WESTBROOK SUBSTATION,32.3602236,-101.0144002
COAHOMA SUBSTATION,32.3038833,-101.3083467
OCOTILLO WIND SUBSTATION,32.1319887,-101.3938182
FORSAN SUBSTATION,32.0803533,-101.4167027
DRUMRIGHT SWITCHING STATION,32.0648042,-101.4085522
BIG SPRING CARBON SUBSTATION,32.2806518,-101.4088866
SALT CREEK #1 SUBSTATION,33.2289989,-100.8802801
SALT CREEK #2 SUBSTATION,33.231062,-100.8699225
SPUR SUBSTATION,33.4737594,-100.857231
MCADOO WIND ENERGY SUBSTATION,33.750418,-100.9915587
MILAGRO SUBSTATION,31.9016833,-106.4229938
KALGARY SUBSTATION,33.4091035,-101.1137575
SMS SUBSTATION,33.2896675,-100.9477811
AFTON SUBSTATION,33.7338394,-100.8418655
GLENN SUBSTATION,33.7339312,-100.8418664
ESPUELA SUBSTATION,33.5438904,-100.8970717
NORTH BENTON SUBSTATION,32.7092795,-93.7392899
HOPE SUBSTATION,33.621762,-93.7362295
TURKEY SUBSTATION,34.3916597,-100.8891595
FLOMOT SUBSTATION,34.2524224,-100.9897787
MULETA SUBSTATION,34.1051949,-100.872805
WHIRLWIND SUBSTATION,34.106131,-101.0984409
MATADOR SUBSTATION,34.0112867,-100.8318732
ROARING SPRINGS SUBSTATION,33.8973696,-100.8473349
HOPE NORTH SUBSTATION,33.7315032,-93.6216751
TURQUOISE TRAIL SUB,35.5910313,-106.0526234
SOUTH PACHECO SUB,35.6538074,-105.9572391
NORTH MINEOLA SUBSTATION,32.6890893,-95.4737273
SIMSBORO MAGNOLIA SUBSTATION,31.6734128,-96.3146548
PALMITO SUBSTATION,25.9845573,-97.3798889
LAGUNA SUBSTATION,27.648995,-97.2919754
ALAZAN SUBSTATION,27.5598557,-97.5022098
BARNEY DAVIS SUBSTATION,27.6077243,-97.313072
KETCH SUBSTATION,35.6681527,-97.5057229
CHISHOLM CREEK SUBSTATION,35.6379338,-97.5412049
HEARN ROAD SUBSTATION,27.8499274,-97.6108201
MAYO SUBSTATION,27.9094819,-97.4246969
GILA SUBSTATION,27.8197488,-97.4213144
NUECES BAY SUBSTATION,27.8209001,-97.4183686
AIR LIQUIDE SUBSTATION,27.8148983,-97.4779812
KEPLER SUBSTATION,27.8186367,-97.5047657
CANTWELL SUBSTATION,27.8114012,-97.4443703
HIGHWAY 9 SUBSTATION,27.7963975,-97.4458642
WEST OSO SUBSTATION,27.7662046,-97.4521276
JAVELINA SUBSTATION,27.8051322,-97.457036
CLARKWOOD SUBSTATION,27.8203134,-97.5353866
HEARN'S FERRY SUBSTATION,27.8322111,-97.5376703
VALERO EAST SUBSTATION,27.8149605,-97.4805697
VALERO WEST SUBSTATION,27.8150996,-97.4833203
KOCH UPRIVER SUBSTATION,27.827338,-97.5247135
CHAMPLIN - CITGO WEST SUBSTATION,27.8098993,-97.496753
HEREFORD SUBSTATION,34.8151015,-102.3946409
SKIDMORE SUBSTATION,28.2552108,-97.6763101
CHASE FIELD SUBSTATION,28.3805886,-97.6707754
CLAY WEST SUBSTATION,28.2510458,-98.198772
WEST GEORGE WEST SUBSTATION,28.2875854,-98.2127019
TYNAN SUBSTATION,28.1831975,-97.7722993
BEE PRISON SUBSTATION,28.3348247,-97.806112
GEORGE WEST SUBSTATION,28.3309133,-98.0732043
LOS ANGELES SUBSTATION,28.390901,-99.0011059
FOWLERTON SUBSTATION,28.3714601,-98.800778
GEORGE WEST SWITCHING STATION,28.4035514,-98.1940069
SIMMONS CITY SUBSTATION,28.4088878,-98.2058672
TILDEN SUBSTATION,28.4593869,-98.5185235
CHOKE CANYON PRISON SUBSTATION,28.441784,-98.3200116
CHOKE CANYON SUBSTATION,28.4535,-98.2802764
NORTH CALLIHAM SUBSTATION,28.5436067,-98.3411725
THREE RIVERS REFINERY SUBSTATION,28.458535,-98.1906903
SIGMOR SUBSTATION,28.4553414,-98.1868027
CHOATE SUBSTATION,28.8155136,-97.7406401
KENEDY SUBSTATION,28.8799309,-97.8324062
COY CITY SUBSTATION,28.8718579,-97.9939502
BERCLAIR SUBSTATION,28.4933013,-97.5985205
BEEVILLE SUBSTATION,28.4249497,-97.7978679
NORMANNA SUBSTATION,28.5335345,-97.7739926
TULETA SUBSTATION,28.5982273,-97.7885435
PETTUS SUBSTATION,28.6207008,-97.7953959
LYSSY SUBSTATION,28.8943977,-98.1200535
KARNES CITY SUBSTATION,28.8588949,-97.8786038
THREE RIVERS SUBSTATION,28.4809584,-98.1576005
SUNNILAND SUBSTATION,28.5813653,-98.2001489
ORANGE GROVE SUBSTATION,27.9199677,-97.9601644
CASA BLANCA SUBSTATION,27.998275,-97.9079939
ORANGE GROVE SWITCHING STATION,27.9189536,-97.9614131
CORPUS CHRISTI SUBSTATION,27.6885689,-97.5022167
ROBSTOWN SUBSTATION,27.7686133,-97.6361069
PAPALOTE CREEK WIND FARM SUBSTATION,27.9512542,-97.4259143
ROBSTOWN CITY SUBSTATION,27.8004448,-97.6617458
BANQUETE SUBSTATION,27.7968908,-97.7914207
ODEM SUBSTATION,27.9425339,-97.5737846
WATER WORKS SUBSTATION,27.8766178,-97.6251216
EDROY SUBSTATION,27.9754312,-97.6847104
SODVILLE SUBSTATION,27.9696673,-97.4728753
SMITH SUBSTATION,27.8678166,-97.6321521
STEVENS SUBSTATION,27.8601223,-97.6194419
ELK STATION SWITCHYARD,33.8662364,-101.8389744
SOUTH PLAINS WIND 2 SUBSTATION,34.1960402,-101.3816255
SOUTH PLAINS WIND 1 SUBSTATION,34.08052,-101.323853
WHITE RIVER SUBSTATION,34.0590348,-101.1794575
DRISCOLL SUBSTATION,27.6264645,-97.7409476
CORPUS CHRISTI SWITCH,27.710992,-97.6358621
KLEBERG SUBSTATION,27.4922344,-97.8551151
BUNSEN SUBSTATION,27.7616781,-97.818324
CELANESE BISHOP SUBSTATION,27.5605725,-97.8303562
KING RANCH GAS PLANT SUBSTATION,27.4692226,-98.0534068
KINGSVILLE SUBSTATION,27.530704,-97.8862268
BEN BOLT SUBSTATION,27.6874184,-98.0689192
ALICE SUBSTATION,27.7298352,-98.0874594
GOVERNMENT WELLS SUBSTATION,27.9331461,-98.6015945
GASLAND SUBSTATION,32.2496921,-102.8273885
ANDREWS COUNTY NORTHWEST SUBSTATION,32.4273775,-103.0586457
LUFKIN SUBSTATION,31.3579012,-94.7383162
CEDAR GAP SUBSTATION,32.3136168,-99.7528266
ELY SUBSTATION,32.4601356,-99.9287059
MERKEL SUBSTATION,32.4785045,-100.0051118
SCOTT SUBSTATION,32.4494014,-100.0750527
BUTMAN SUBSTATION,32.449401,-100.0739313
TRENT SUBSTATION,32.4927396,-100.1179747
FORT CHADBOURNE SUBSTATION,32.0170238,-100.2745218
OAK CREEK SWITCHING STATION,32.0467291,-100.292985
NICOLE SWITCHING STATION,32.0233164,-100.290365
WYLIE SUBSTATION,32.3681681,-99.7763999
ABILENE REBECCA LANE SUBSTATION,32.3944181,-99.7826959
ABILENE TWILIGHT TRAILS SUBSTATION,32.4173836,-99.787209
POTTER SUBSTATION,32.38704,-99.836815
MCELMURRAY 24.9 SUBSTATION,32.4659237,-100.1391493
MCELMURRAY SUBSTATION,32.465892,-100.1388486
LONESTAR CEMENT SUBSTATION,32.2465417,-100.4595898
FLINTKOTE SUBSTATION,32.4815128,-100.3388919
US GYPSUM SUBSTATION,32.4919259,-100.3630033
US GYPSUM SOUTH SUBSTATION,32.4890175,-100.3605702
SWEETWATER SUBSTATION,32.4571771,-100.4429334
NOLAN WEST SUBSTATION,32.2350752,-100.4538247
SWEETWATER CREEK SUBSTATION,32.2436344,-100.458884
TURKEY TRACK WIND SUBSTATION,32.2119828,-100.2564506
ABILENE ELM CREEK SUBSTATION,32.4580538,-99.7895292
ABILENE INDUSTRIAL PARK SUBSTATION,32.4651945,-99.8113581
ABILENE NORTHWEST SUBSTATION,32.5028,-99.7898766
SHARP SUBSTATION,32.3599958,-99.7547899
WALKER SUBSTATION,32.35839,-99.7002086
ABILENE SOUTH SUBSTATION,32.35902,-99.7512193
TRENT WIND FARM SUBSTATION,32.4495979,-100.2317823
SWEETWATER WIND 2 SUBSTATION,32.3309576,-100.3797708
ROSCOE SUBSTATION,32.4462357,-100.5410021
SWEETWATER DOWNTOWN SUBSTATION,32.4659932,-100.4097288
HAYNES SUBSTATION,32.4434317,-100.3973868
BRONTE ATLANTIC SUBSTATION,31.8218762,-100.3110153
SPENCE PUMP SUBSTATION,31.9505861,-100.5971847
BRONTE SUBSTATION,31.891341,-100.2933062
BRONTE AMBASSADOR SUBSTATION,31.8851258,-100.3973224
ROBERT LEE SUBSTATION,31.8921573,-100.4848365
EDITH SUBSTATION,31.9182637,-100.6111069
SILVER SUBSTATION,32.0704066,-100.678143
CEDAR HILL SWITCHING STATION,32.0144134,-100.7389611
PERKINS SUBSTATION,32.0061418,-100.7687233
EOLA SUBSTATION,31.4140228,-100.0898916
EDEN SUBSTATION,31.2157406,-99.8362262
COLORADO RIVER MUNICIPAL WATER DISTRICT #1 SUBSTATION,31.4914234,-99.6982762
PAINT ROCK SUBSTATION,31.5062491,-99.9180786
HAPPY VALLEY SUBSTATION,32.1431859,-100.0993131
BRADSHAW/CLIMAX SUBSTATION,32.0958731,-99.8799288
STEAMBOAT STATION,32.0925005,-99.8825663
WINTERS SUBSTATION,31.9709618,-99.9621537
HATCHELL SUBSTATION,31.8206806,-99.9563972
ROWENA SUBSTATION,31.6457258,-100.047268
HARRIETT SUBSTATION,31.5517319,-100.2581492
MILES SUBSTATION,31.5933401,-100.1781026
ELDORADO SHELL BAILEY SUBSTATION,30.8315742,-100.623076
MIDDLE VALLEY SUBSTATION,30.7579027,-100.3110565
PAGE FIELD SUBSTATION,30.7985235,-100.4642948
FORT MCKAVETT SUBSTATION,30.7473763,-100.2642264
ELDORADO SUBSTATION,30.8606983,-100.5966197
SONORA CITY SUBSTATION,30.5709749,-100.6442235
FREDONIA SUBSTATION,30.8946627,-99.1190717
PUNCHER SUBSTATION,30.5622978,-99.261792
MASON PHILLIPS SUBSTATION,30.5464874,-99.2691157
STREETER SUBSTATION,30.7637445,-99.4111276
SHELL LONDON SUBSTATION,30.6457155,-99.5928888
HORNET SUBSTATION,30.6870961,-99.8238196
MENARD PHILLIPS SUBSTATION,30.6830117,-99.8237915
JUNCTION SUBSTATION,30.4924069,-99.770646
CAMP SAN SABA SUBSTATION,30.9602689,-99.2816358
KATEMCY SUBSTATION,30.9596893,-99.2816902
BRADY SUBSTATION,31.1352252,-99.3415624
NORTH BRADY SUBSTATION,31.1555373,-99.3361972
MELVIN SUBSTATION,31.1963386,-99.5840111
SCHAFFNER SUBSTATION,31.2149558,-99.7542199
CINCINNATI SUBSTATION,30.8496157,-95.5191028
TOLEDO BEND SUBSTATION,31.1738501,-93.5646855
BELMONT SUBSTATION,31.7157181,-93.5071263
NOBLE SUBSTATION,31.6690238,-93.6937257
NEGREET SUBSTATION,31.472194,-93.5642457
MANSFIELD SUBSTATION,32.014808,-93.6720011
TINKER #5 SUBSTATION,35.4212959,-97.3750652
BULVERDE SUBSTATION,29.7319046,-98.4412182
BLOSSOM SUBSTATION,29.5464422,-98.4594137
KINGSTON SUBSTATION,32.192428,-93.7077389
BAYOU-PIERRE SUBSTATION,32.2886496,-93.6329019
INTERNATIONAL PAPER MANSFIELD SUBSTATION,32.1628293,-93.5564509
NORAM SUBSTATION,32.5745865,-93.919666
